id_registro,nivel_territorial,pais,codigo_iso_pais,departamento_region,ciudad_municipio,tipo_plataforma,categoria_servicio,plataforma_principal,edad,genero,nivel_educativo,antiguedad_meses,horas_semanales,ingreso_bruto_mensual_cop,costos_operativos_mensuales_cop,ingreso_neto_mensual_cop,ingreso_neto_hora_usd,dependencia_ingresos,afiliacion_salud,afiliacion_pension,cuenta_con_arl,calificacion_promedio_app,fecha_registro,anio,mes,fuente_origen_id
GIG-02200,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,23,Masculino,Secundaria / Bachillerato,24,47.6,1438500,361000,1077500,1.29,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.84,2026-02-04,2026,2,F-PRIM-01
GIG-02201,Global,Estados Unidos,USA,California,San Francisco,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,49,Femenino,Secundaria / Bachillerato,15,48.4,22763800,7284400,15479400,18.24,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.48,2022-05-07,2022,5,F-PRIM-02
GIG-02202,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,18,Femenino,Universitario,14,48.8,1385200,507400,877800,1.03,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.99,2022-12-02,2022,12,F-SEC-01
GIG-02203,Regional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Upwork,35,Masculino,Universitario,9,10.6,1658200,249100,1409100,7.58,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.84,2022-09-30,2022,9,F-SEC-01
GIG-02204,Nacional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Desarrollo de Software y TI,Fiverr,37,Masculino,Secundaria / Bachillerato,39,37.4,4914800,688900,4226000,6.44,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.4,2025-07-11,2025,7,F-SEC-01
GIG-02205,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,45,Masculino,Universitario,7,46.0,1944900,646600,1298400,1.61,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.85,2021-07-26,2021,7,F-SEC-02
GIG-02206,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,23,Masculino,Secundaria / Bachillerato,10,37.5,1452000,359300,1092800,1.66,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.65,2025-04-10,2025,4,F-SEC-02
GIG-02207,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,28,Masculino,Secundaria / Bachillerato,10,56.5,3865700,1970700,1894900,1.91,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.54,2026-03-06,2026,3,F-SEC-01
GIG-02208,Global,Estados Unidos,USA,California,San Francisco,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,49,Femenino,Tecnico / Tecnologo,1,30.7,19145400,6126500,13018900,24.18,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.93,2023-07-27,2023,7,F-PRIM-02
GIG-02209,Regional,Colombia,COL,Bolivar,Cartagena,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Clickworker,43,Masculino,Tecnico / Tecnologo,5,27.4,944400,100500,844000,1.76,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),,2025-02-13,2025,2,F-SEC-01
GIG-02210,Regional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,27,Masculino,Universitario,37,50.8,1764500,604300,1160200,1.3,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.26,2024-04-30,2024,4,F-SEC-01
GIG-02211,Nacional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Habitissimo,18,Masculino,Secundaria / Bachillerato,6,55.0,2012600,312300,1700300,1.76,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.55,2022-03-29,2022,3,F-PRIM-01
GIG-02212,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,TaskRabbit,36,Masculino,Secundaria / Bachillerato,18,66.6,2362100,470700,1891400,1.62,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.84,2021-10-02,2021,10,F-SEC-01
GIG-02213,Nacional,Colombia,COL,Atlantico,Barranquilla,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,20,Masculino,Posgrado,19,32.1,6423200,520700,5902500,10.49,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.72,2025-11-01,2025,11,F-SEC-01
GIG-02214,Nacional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,27,Masculino,Secundaria / Bachillerato,13,47.8,1890600,700300,1190300,1.42,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.89,2025-06-26,2025,6,F-SEC-01
GIG-02215,Nacional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Guru,36,Masculino,Universitario,5,32.1,7164100,659000,6505100,11.56,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.85,2024-12-02,2024,12,F-SEC-01
GIG-02216,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Desarrollo de Software y TI,Toptal,29,Masculino,Universitario,8,43.4,6681700,703700,5978000,7.85,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.71,2021-06-07,2021,6,F-SEC-02
GIG-02217,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,45,Masculino,Tecnico / Tecnologo,14,47.5,1417300,417400,999900,1.2,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.81,2024-06-23,2024,6,F-PRIM-01
GIG-02218,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,26,Masculino,Secundaria / Bachillerato,13,49.8,6133900,1962800,4171000,4.78,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.97,2022-12-29,2022,12,F-PRIM-02
GIG-02219,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,38,Masculino,Secundaria / Bachillerato,10,37.8,1611200,412400,1198800,1.81,Fuente complementaria / Secundaria (<50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.88,2025-01-27,2025,1,F-PRIM-01
GIG-02220,Regional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,22,Masculino,Posgrado,8,39.0,2109200,262200,1847000,2.7,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.77,2022-07-11,2022,7,F-SEC-02
GIG-02221,Nacional,Colombia,COL,Bolivar,Cartagena,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,29,Masculino,Secundaria / Bachillerato,4,43.4,2782900,1085400,1697500,2.23,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.88,2024-01-18,2024,1,F-SEC-01
GIG-02222,Regional,Colombia,COL,Santander,Bucaramanga,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,30,Femenino,Secundaria / Bachillerato,10,34.8,6918900,736500,6182400,10.13,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.51,2021-02-07,2021,2,F-SEC-01
GIG-02223,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,18,Masculino,Secundaria / Bachillerato,26,48.7,1993500,729400,1264000,1.48,Fuente complementaria / Secundaria (<50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.77,2022-10-18,2022,10,F-SEC-01
GIG-02224,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,27,Masculino,Secundaria / Bachillerato,4,43.4,4179800,1337500,2842300,3.73,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.98,2026-03-10,2026,3,F-TER-02
GIG-02225,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,26,Masculino,Secundaria / Bachillerato,4,80.4,2854900,1015800,1839100,1.3,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.98,2025-10-06,2025,10,F-SEC-01
GIG-02226,Global,India,IND,Karnataka,Bengaluru,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,27,Masculino,Secundaria / Bachillerato,6,25.9,3500500,420100,3080400,6.78,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.4,2023-10-31,2023,10,F-TER-01
GIG-02227,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,23,Masculino,Universitario,6,25.5,956600,349300,607300,1.36,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.91,2022-09-28,2022,9,F-PRIM-01
GIG-02228,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,24,Masculino,Tecnico / Tecnologo,14,62.8,1443400,388600,1054800,0.96,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.7,2021-02-11,2021,2,F-SEC-01
GIG-02229,Nacional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Desarrollo de Software y TI,Toptal,31,Femenino,Universitario,1,26.9,7389500,806400,6583100,13.96,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.81,2022-04-29,2022,4,F-SEC-01
GIG-02230,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,44,Masculino,Secundaria / Bachillerato,16,53.9,2920400,1296400,1623900,1.72,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.86,2026-04-15,2026,4,F-PRIM-01
GIG-02231,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,31,Masculino,Secundaria / Bachillerato,43,37.8,4542400,1800100,2742300,4.14,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.81,2022-02-01,2022,2,F-PRIM-01
GIG-02232,Nacional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,41,Masculino,Primaria,1,46.9,1779800,623000,,1.41,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.75,2023-01-23,2023,1,F-SEC-01
GIG-02233,Nacional,Colombia,COL,Bolivar,Cartagena,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,34,Masculino,Secundaria / Bachillerato,7,50.5,2029700,723000,1306800,1.48,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.7,2023-08-10,2023,8,F-PRIM-01
GIG-02234,Nacional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Upwork,19,Femenino,Posgrado,9,30.8,3724800,624400,3100400,5.74,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.33,2026-04-07,2026,4,F-SEC-01
GIG-02235,Global,Argentina,ARG,Buenos Aires,Buenos Aires,En linea / Basada en la Nube,Desarrollo de Software y TI,Toptal,19,Masculino,Posgrado,23,43.4,9094400,1091300,8003100,10.52,Unica fuente de ingresos (100%),Regimen Subsidiado,Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.97,2025-04-24,2025,4,F-TER-01
GIG-02236,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Upwork,32,Femenino,Primaria,37,6.6,1969700,236400,1733400,14.98,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.99,2022-04-04,2022,4,F-PRIM-02
GIG-02237,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,22,Femenino,Secundaria / Bachillerato,22,80.6,2194200,629100,1565100,1.11,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.8,2025-12-23,2025,12,F-SEC-02
GIG-02238,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,34,Femenino,Tecnico / Tecnologo,70,50.3,7405900,2369900,5036000,5.71,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.24,2025-12-04,2025,12,F-PRIM-02
GIG-02239,Nacional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Desarrollo de Software y TI,Workana,39,Masculino,Tecnico / Tecnologo,6,46.9,3890600,354200,3536400,4.3,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.76,2022-09-01,2022,9,F-SEC-01
GIG-02240,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,31,Masculino,Tecnico / Tecnologo,14,60.1,26162100,3139500,23022600,21.84,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.96,2021-08-12,2021,8,F-PRIM-02
GIG-02241,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Freelancer,26,Femenino,Secundaria / Bachillerato,7,30.4,4618300,554200,4064100,7.62,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.76,2021-06-22,2021,6,F-PRIM-02
GIG-02242,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Upwork,33,Masculino,Tecnico / Tecnologo,9,45.7,18845700,2261500,16584200,20.69,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.97,2021-06-19,2021,6,F-PRIM-02
GIG-02243,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,26,Femenino,Tecnico / Tecnologo,17,39.9,3103900,993300,2110700,3.02,Fuente complementaria / Secundaria (<50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.87,2025-11-22,2025,11,F-TER-02
GIG-02244,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,26,Masculino,Tecnico / Tecnologo,7,64.1,1366800,383400,983400,0.87,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.91,2024-04-27,2024,4,F-SEC-01
GIG-02245,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Jelpit,31,Masculino,Secundaria / Bachillerato,23,64.0,2030000,440700,1589300,1.42,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.87,2022-06-01,2022,6,F-SEC-02
GIG-02246,Global,Estados Unidos,USA,California,San Francisco,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,26,Femenino,Secundaria / Bachillerato,18,46.2,19281300,6170000,13111300,16.18,Unica fuente de ingresos (100%),Regimen Subsidiado,Cotiza activamente,No (Sin cobertura ARL),5.0,2022-03-03,2022,3,F-TER-02
GIG-02247,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,28,Femenino,Universitario,1,53.1,2693000,1209200,1483800,1.59,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.82,2024-02-13,2024,2,F-SEC-01
GIG-02248,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Fiverr,27,Femenino,Universitario,11,25.7,11142100,1337000,9805000,21.76,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.68,2022-06-12,2022,6,F-TER-01
GIG-02249,Global,Chile,CHL,Santiago,Santiago,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,30,Masculino,Secundaria / Bachillerato,1,49.6,6020800,1926700,4094200,4.71,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.95,2022-01-25,2022,1,F-PRIM-02
GIG-02250,Regional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,27,Masculino,Universitario,1,42.0,4488200,567400,3920700,5.32,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.94,2026-06-15,2026,6,F-SEC-02
GIG-02251,Nacional,Colombia,COL,Risaralda,Pereira,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,34,Masculino,Secundaria / Bachillerato,15,48.0,1455100,361300,1093800,1.3,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.75,2024-12-16,2024,12,F-SEC-02
GIG-02252,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Desarrollo de Software y TI,Upwork,30,Femenino,Universitario,8,30.3,11161600,1339400,9822200,18.49,Fuente complementaria / Secundaria (<50%),No afiliado / Ninguno,Cotiza activamente,No (Sin cobertura ARL),4.81,2021-10-02,2021,10,F-TER-01
GIG-02253,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,23,Masculino,Secundaria / Bachillerato,41,36.8,2744000,1100600,1643400,2.55,Fuente complementaria / Secundaria (<50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.59,2023-10-07,2023,10,F-SEC-01
GIG-02254,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,18,Masculino,Universitario,17,50.6,3386300,1293500,2092800,2.36,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.88,2026-04-09,2026,4,F-SEC-01
GIG-02255,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Clickworker,28,Masculino,Tecnico / Tecnologo,6,12.6,1107600,122800,984800,4.46,Fuente complementaria / Secundaria (<50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),,2024-07-04,2024,7,F-SEC-01
GIG-02256,Global,Chile,CHL,Santiago,Santiago,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,34,Masculino,Secundaria / Bachillerato,4,68.9,10214800,3268800,6946100,5.75,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.77,2024-03-17,2024,3,F-PRIM-02
GIG-02257,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Timser,33,Masculino,Secundaria / Bachillerato,17,40.3,2518300,584000,1934200,2.74,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.83,2025-11-11,2025,11,F-SEC-02
GIG-02258,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,39,Masculino,Secundaria / Bachillerato,15,63.9,2253000,670800,1582200,1.41,Fuente complementaria / Secundaria (<50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.64,2021-09-27,2021,9,F-SEC-01
GIG-02259,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,26,Masculino,Secundaria / Bachillerato,3,37.0,1412500,518200,894300,1.38,Fuente complementaria / Secundaria (<50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.82,2022-03-16,2022,3,F-SEC-01
GIG-02260,Nacional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,30,Masculino,Secundaria / Bachillerato,12,52.6,1904000,551300,1352700,1.47,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.81,2025-05-27,2025,5,F-SEC-01
GIG-02261,Nacional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,43,Masculino,Secundaria / Bachillerato,14,54.0,3869600,1362600,2507100,2.65,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.87,2022-04-05,2022,4,F-SEC-01
GIG-02262,Global,India,IND,Karnataka,Bengaluru,En linea / Basada en la Nube,Desarrollo de Software y TI,Fiverr,34,Masculino,Posgrado,7,44.8,4999400,599900,4399500,5.6,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.82,2026-02-27,2026,2,F-TER-02
GIG-02263,Nacional,Colombia,COL,Bolivar,Cartagena,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,25,Masculino,Universitario,26,47.3,5805100,815400,4989800,6.02,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.98,2026-03-01,2026,3,F-SEC-02
GIG-02264,Regional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Desarrollo de Software y TI,Fiverr,28,Femenino,Posgrado,21,46.8,4869400,487400,4382000,5.34,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.91,2021-04-09,2021,4,F-SEC-02
GIG-02265,Nacional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,25,Masculino,Secundaria / Bachillerato,37,44.5,1615600,430300,1185300,1.52,Unica fuente de ingresos (100%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),4.93,2026-06-14,2026,6,F-SEC-01
GIG-02266,Regional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Amazon Mechanical Turk,19,Masculino,Universitario,32,28.5,1070400,109900,960600,1.92,Fuente principal (>50%),Regimen Subsidiado,No cotiza,No (Sin cobertura ARL),,2024-03-03,2024,3,F-SEC-01
