id_registro,nivel_territorial,pais,codigo_iso_pais,departamento_region,ciudad_municipio,tipo_plataforma,categoria_servicio,plataforma_principal,edad,genero,nivel_educativo,antiguedad_meses,horas_semanales,ingreso_bruto_mensual_cop,costos_operativos_mensuales_cop,ingreso_neto_mensual_cop,ingreso_neto_hora_usd,dependencia_ingresos,afiliacion_salud,afiliacion_pension,cuenta_con_arl,calificacion_promedio_app,fecha_registro,anio,mes,fuente_origen_id
GIG-03198,Global,India,IND,Karnataka,Bengaluru,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,29,Femenino,Primaria,14,54.2,2891300,925200,1966100,2.07,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.85,2023-07-30,2023,7,F-PRIM-02
GIG-03199,Nacional,Colombia,COL,Risaralda,Pereira,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,36,Femenino,Universitario,53,40.6,3392800,407900,2984900,4.19,Fuente complementaria / Secundaria (<50%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.66,2026-01-01,2026,1,F-SEC-01
GIG-03200,Nacional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,26,Masculino,Secundaria / Bachillerato,9,62.2,1907400,624500,1282900,1.18,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.92,2023-07-20,2023,7,F-SEC-02
GIG-03201,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Freelancer,26,Masculino,Tecnico / Tecnologo,1,40.1,16670700,2000500,14670200,20.86,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.96,2025-11-06,2025,11,F-TER-01
GIG-03202,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,36,Masculino,Universitario,11,60.4,1739400,573400,1166000,1.1,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.75,2025-01-18,2025,1,F-PRIM-01
GIG-03203,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,18,Masculino,Secundaria / Bachillerato,28,75.3,5477900,1752900,3725000,2.82,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.96,2024-03-02,2024,3,F-PRIM-02
GIG-03204,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,40,Masculino,Secundaria / Bachillerato,15,64.8,4691700,1501300,3190400,2.81,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.44,2024-02-10,2024,2,F-PRIM-02
GIG-03205,Global,Argentina,ARG,Buenos Aires,Buenos Aires,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,23,Masculino,Secundaria / Bachillerato,14,57.0,9094600,2910300,6184300,6.19,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.8,2021-02-20,2021,2,F-TER-02
GIG-03206,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,27,Masculino,Secundaria / Bachillerato,5,39.3,3491000,1685900,1805100,2.62,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.79,2025-09-09,2025,9,F-SEC-01
GIG-03207,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,31,Masculino,Secundaria / Bachillerato,20,55.1,2686800,1227300,1459500,1.51,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.86,2022-11-20,2022,11,F-SEC-02
GIG-03208,Global,Chile,CHL,Santiago,Santiago,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,34,Masculino,Secundaria / Bachillerato,4,75.0,12644400,4046200,8598200,6.54,Unica fuente de ingresos (100%),No afiliado / Ninguno,Cotiza activamente,No (Sin cobertura ARL),4.97,2021-10-30,2021,10,F-PRIM-02
GIG-03209,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,TaskRabbit,29,Masculino,Secundaria / Bachillerato,5,24.9,2228900,376200,1852700,4.24,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.99,2026-04-06,2026,4,F-PRIM-01
GIG-03210,Global,India,IND,Karnataka,Bengaluru,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,34,Masculino,Tecnico / Tecnologo,10,61.0,5037200,1611900,3425300,3.2,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.85,2021-04-19,2021,4,F-PRIM-02
GIG-03211,Nacional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,28,Masculino,Tecnico / Tecnologo,20,51.7,1445300,449800,995500,1.1,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.83,2025-02-11,2025,2,F-PRIM-01
GIG-03212,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,19,Masculino,Universitario,27,34.4,7718000,926200,6791800,11.26,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.78,2021-10-20,2021,10,F-PRIM-02
GIG-03213,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,29,Masculino,Secundaria / Bachillerato,9,47.5,4617200,1822000,2795200,3.36,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),5.0,2023-04-02,2023,4,F-SEC-01
GIG-03214,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,43,No binario / Otro,Tecnico / Tecnologo,1,57.1,2248400,639600,1608800,1.61,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.91,2021-09-26,2021,9,F-SEC-01
GIG-03215,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Desarrollo de Software y TI,Freelancer,33,Femenino,Tecnico / Tecnologo,18,47.2,6982600,837900,6144700,7.42,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.93,2022-08-15,2022,8,F-TER-02
GIG-03216,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,40,Masculino,Secundaria / Bachillerato,13,37.3,1217300,434400,782900,1.2,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.92,2022-11-28,2022,11,F-PRIM-01
GIG-03217,Global,India,IND,Karnataka,Bengaluru,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,27,Masculino,Tecnico / Tecnologo,41,42.1,2219800,710300,1509500,2.04,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,Si (Afiliado a Riesgos Laborales),4.93,2024-08-15,2024,8,F-PRIM-02
GIG-03218,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,22,Masculino,Secundaria / Bachillerato,6,55.8,2401500,913600,1487900,1.52,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.68,2026-04-03,2026,4,F-SEC-02
GIG-03219,Nacional,Colombia,COL,Bolivar,Cartagena,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,28,Masculino,Universitario,4,84.0,1656500,550700,1105800,0.75,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.45,2021-12-29,2021,12,F-SEC-01
GIG-03220,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,35,Masculino,Tecnico / Tecnologo,23,47.4,1311200,386600,924600,1.11,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.83,2024-07-22,2024,7,F-PRIM-01
GIG-03221,Regional,Colombia,COL,Risaralda,Pereira,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,31,Masculino,Secundaria / Bachillerato,13,57.5,3160400,1552300,1608100,1.59,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.28,2021-02-22,2021,2,F-SEC-01
GIG-03222,Global,Argentina,ARG,Buenos Aires,Buenos Aires,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,31,Masculino,Universitario,5,36.2,12389500,1486700,10902800,17.17,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.82,2022-09-12,2022,9,F-TER-01
GIG-03223,Nacional,Colombia,COL,Caldas,Manizales,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,26,Masculino,Universitario,2,62.1,3735800,1808100,1927700,1.77,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.96,2021-01-28,2021,1,F-PRIM-01
GIG-03224,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,40,Masculino,Secundaria / Bachillerato,13,31.5,2500500,1243400,1257100,2.28,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.9,2022-10-19,2022,10,F-SEC-02
GIG-03225,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,36,Masculino,Secundaria / Bachillerato,25,37.3,2027100,736800,1290300,1.97,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.86,2025-03-24,2025,3,F-PRIM-01
GIG-03226,Nacional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Clickworker,38,Femenino,Tecnico / Tecnologo,10,42.4,1477300,154500,1322800,1.78,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.8,2022-03-27,2022,3,F-SEC-01
GIG-03227,Nacional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,35,Masculino,Secundaria / Bachillerato,53,52.9,1696300,594200,1102100,1.19,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.49,2021-10-11,2021,10,F-SEC-01
GIG-03228,Regional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Servicios del Hogar y Mantenimiento,Habitissimo,31,Masculino,Secundaria / Bachillerato,33,41.0,1506500,238900,1267600,1.76,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.19,2025-06-06,2025,6,F-SEC-02
GIG-03229,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,25,Masculino,Tecnico / Tecnologo,9,80.1,1847300,607000,1240300,0.88,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.89,2022-02-14,2022,2,F-SEC-02
GIG-03230,Nacional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,36,Masculino,Tecnico / Tecnologo,2,67.0,2560000,1024500,1535500,1.31,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.8,2021-09-20,2021,9,F-SEC-01
GIG-03231,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Freelancer,30,Masculino,Universitario,52,27.8,4217000,501700,3715300,7.62,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.81,2021-08-21,2021,8,F-SEC-01
GIG-03232,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,33,Masculino,Primaria,46,43.9,2519100,1175600,1343500,1.75,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.81,2025-05-23,2025,5,F-PRIM-01
GIG-03233,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,24,Masculino,Tecnico / Tecnologo,4,36.8,2879000,1067300,1811700,2.81,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.82,2024-11-26,2024,11,F-SEC-01
GIG-03234,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Appen,25,Femenino,Secundaria / Bachillerato,10,40.2,5200700,624100,4576600,6.49,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.89,2021-11-25,2021,11,F-TER-01
GIG-03235,Global,India,IND,Karnataka,Bengaluru,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Guru,21,Femenino,Posgrado,24,30.1,6344200,761300,5582900,10.58,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.66,2025-01-05,2025,1,F-PRIM-02
GIG-03236,Nacional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,18,Femenino,Tecnico / Tecnologo,11,47.0,2642600,1281400,1361200,1.65,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.72,2024-03-19,2024,3,F-PRIM-01
GIG-03237,Global,Argentina,ARG,Buenos Aires,Buenos Aires,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Freelancer,20,Masculino,Universitario,15,53.7,17112800,2053500,15059300,15.99,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.81,2023-06-14,2023,6,F-PRIM-02
GIG-03238,Nacional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Desarrollo de Software y TI,Workana,28,Masculino,Secundaria / Bachillerato,21,51.5,4676500,517900,4158600,4.6,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.97,2023-10-22,2023,10,F-SEC-01
GIG-03239,Regional,Colombia,COL,Bolivar,Cartagena,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,33,Femenino,Tecnico / Tecnologo,28,58.9,3353900,1578900,1775000,1.72,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.85,2023-01-30,2023,1,F-SEC-01
GIG-03240,Global,Brasil,BRA,Sao Paulo,Sao Paulo,En linea / Basada en la Nube,Desarrollo de Software y TI,Fiverr,30,Femenino,Posgrado,6,48.8,15901000,1908100,13992900,16.35,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.65,2021-11-27,2021,11,F-TER-01
GIG-03241,Global,Chile,CHL,Santiago,Santiago,En linea / Basada en la Nube,Microtareas y Etiquetado de Datos,Remotasks,21,Femenino,Universitario,11,32.6,14403500,1728400,12675100,22.17,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.73,2024-04-03,2024,4,F-TER-01
GIG-03242,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Transporte de Pasajeros,DiDi,22,Masculino,Secundaria / Bachillerato,13,37.2,2968900,1101400,1867500,2.86,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.98,2025-07-19,2025,7,F-SEC-01
GIG-03243,Global,Espana,ESP,Madrid,Madrid,En linea / Basada en la Nube,Desarrollo de Software y TI,Fiverr,24,Femenino,Universitario,12,33.9,26715300,3205800,23509500,39.55,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.63,2025-04-09,2025,4,F-TER-01
GIG-03244,Regional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Workana,24,No binario / Otro,Universitario,3,38.9,1400000,147900,1252100,1.84,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.81,2021-06-08,2021,6,F-SEC-01
GIG-03245,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,23,Masculino,Secundaria / Bachillerato,8,64.0,1966500,633400,1333100,1.19,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.93,2023-03-25,2023,3,F-PRIM-01
GIG-03246,Regional,Colombia,COL,Antioquia,Medellin,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,31,Masculino,Primaria,3,29.4,4093500,1891800,2201700,4.27,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.76,2023-12-10,2023,12,F-SEC-01
GIG-03247,Regional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Upwork,27,Femenino,Universitario,1,25.9,4549900,835700,3714200,8.18,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.97,2026-02-09,2026,2,F-SEC-02
GIG-03248,Regional,Colombia,COL,Valle del Cauca,Cali,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Upwork,23,Masculino,Universitario,6,6.1,3916700,653400,3263300,30.51,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.56,2026-02-07,2026,2,F-SEC-01
GIG-03249,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,iFood,47,Masculino,Secundaria / Bachillerato,22,60.1,1515100,385800,1129300,1.07,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.48,2025-01-31,2025,1,F-PRIM-01
GIG-03250,Global,India,IND,Karnataka,Bengaluru,En linea / Basada en la Nube,Servicios Profesionales y Asesoria,Fiverr,28,No binario / Otro,Universitario,32,25.1,8456100,1014700,7441400,16.91,Fuente complementaria / Secundaria (<50%),No afiliado / Ninguno,Cotiza activamente,No (Sin cobertura ARL),4.99,2025-07-09,2025,7,F-TER-01
GIG-03251,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Desarrollo de Software y TI,Upwork,70,Femenino,Secundaria / Bachillerato,61,7.8,1543500,185200,1358300,9.93,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.53,2021-03-12,2021,3,F-TER-01
GIG-03252,Global,Argentina,ARG,Buenos Aires,Buenos Aires,Fisica / Basada en Ubicacion,Transporte de Pasajeros,InDrive,25,Masculino,Universitario,8,57.7,5251600,1680500,3571100,3.53,Unica fuente de ingresos (100%),No afiliado / Ninguno,Cotiza activamente,No (Sin cobertura ARL),4.95,2023-05-24,2023,5,F-PRIM-02
GIG-03253,Regional,Colombia,COL,Antioquia,Medellin,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Freelancer,24,Masculino,Universitario,47,5.0,3116900,458000,2658900,30.32,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.7,2023-09-24,2023,9,F-SEC-02
GIG-03254,Global,Mexico,MEX,Ciudad de Mexico,Ciudad de Mexico,En linea / Basada en la Nube,Diseno Multimedia y Contenido,99designs,26,Femenino,Universitario,1,37.1,7369000,884300,6484700,9.97,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.79,2021-03-10,2021,3,F-TER-01
GIG-03255,Regional,Colombia,COL,Valle del Cauca,Cali,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,40,Masculino,Secundaria / Bachillerato,34,84.0,1491100,531600,959500,0.65,Unica fuente de ingresos (100%),No afiliado / Ninguno,No cotiza,No (Sin cobertura ARL),4.96,2023-01-20,2023,1,F-PRIM-01
GIG-03256,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Uber,37,Masculino,Secundaria / Bachillerato,33,50.9,3332100,1430500,1901600,2.13,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.59,2021-05-18,2021,5,F-PRIM-01
GIG-03257,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Reparto y Domicilios,DiDi Food,20,Masculino,Universitario,3,65.5,4940500,1580900,3359600,2.92,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.68,2026-05-26,2026,5,F-PRIM-02
GIG-03258,Nacional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,Rappi,32,Masculino,Tecnico / Tecnologo,17,28.5,1306700,429100,877600,1.76,Fuente principal (>50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.96,2023-02-15,2023,2,F-SEC-01
GIG-03259,Regional,Colombia,COL,Bogota D.C.,Bogota,Fisica / Basada en Ubicacion,Reparto y Domicilios,PedidosYa,48,Masculino,Tecnico / Tecnologo,1,43.4,1367800,476700,891100,1.17,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.83,2021-04-10,2021,4,F-PRIM-01
GIG-03260,Global,Brasil,BRA,Sao Paulo,Sao Paulo,Fisica / Basada en Ubicacion,Reparto y Domicilios,Mensajeros Urbanos,33,Masculino,Secundaria / Bachillerato,1,47.7,5253700,1681200,3572500,4.27,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,No (Sin cobertura ARL),4.73,2023-03-31,2023,3,F-TER-02
GIG-03261,Regional,Colombia,COL,Atlantico,Barranquilla,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,31,Masculino,Universitario,23,62.4,3799800,1904200,1895600,1.73,Fuente principal (>50%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.66,2024-09-01,2024,9,F-SEC-01
GIG-03262,Regional,Colombia,COL,Bogota D.C.,Bogota,En linea / Basada en la Nube,Diseno Multimedia y Contenido,Fiverr,20,Femenino,Tecnico / Tecnologo,38,21.3,2232000,352800,1879200,5.03,Unica fuente de ingresos (100%),Regimen Contributivo (Cotizante),Cotiza activamente,Si (Afiliado a Riesgos Laborales),4.76,2021-03-22,2021,3,F-SEC-01
GIG-03263,Regional,Colombia,COL,Santander,Bucaramanga,Fisica / Basada en Ubicacion,Transporte de Pasajeros,Cabify,35,Masculino,Secundaria / Bachillerato,16,74.4,2438200,1183000,1255200,0.96,Fuente complementaria / Secundaria (<50%),Regimen Contributivo (Cotizante),No cotiza,No (Sin cobertura ARL),4.81,2022-03-26,2022,3,F-PRIM-01
